1.485532958984375000e+03,3.671624911461820773e+01
1.485095458984375000e+03,3.723586734989083880e+01
1.484657958984375000e+03,3.664014529916831009e+01
1.484220458984375000e+03,3.642146013940181604e+01
1.483782958984375000e+03,3.668752973173883447e+01
1.483345458984375000e+03,3.688284881976039742e+01
1.482907958984375000e+03,3.719199737826912866e+01
1.482470458984375000e+03,3.742079165980442923e+01
1.482032958984375000e+03,3.758142466456990860e+01
1.481595458984375000e+03,3.763995238939135390e+01
1.481157958984375000e+03,3.732338021810426198e+01
1.480720458984375000e+03,3.680450919834577661e+01
1.480282958984375000e+03,3.644507848711523934e+01
1.479845458984375000e+03,3.639080312688044927e+01
1.479407958984375000e+03,3.648520114087911281e+01
1.478970458984375000e+03,3.657249909297376433e+01
1.478532958984375000e+03,3.651121659224502736e+01
1.478095458984375000e+03,3.684764072859100992e+01
1.477657958984375000e+03,3.715961140791243622e+01
1.477220458984375000e+03,3.760764443770819554e+01
1.476782958984375000e+03,3.772489581747588261e+01
1.476345458984375000e+03,3.759424680058783963e+01
1.475907958984375000e+03,3.745351051033000545e+01
1.475470458984375000e+03,3.711409524243213554e+01
1.475032958984375000e+03,3.658850009053938379e+01
1.474595458984375000e+03,3.649215828340358314e+01
1.474157958984375000e+03,3.689879917192962466e+01
1.473720458984375000e+03,3.699490958185114664e+01
1.473282958984375000e+03,3.684688299001263090e+01
1.472845458984375000e+03,3.693055541511023421e+01
1.472407958984375000e+03,3.727370257602833448e+01
1.471970458984375000e+03,3.739429272732597553e+01
1.471532958984375000e+03,3.747472546387481884e+01
1.471095458984375000e+03,3.772377225632202880e+01
1.470657958984375000e+03,3.775320527084018352e+01
1.470220458984375000e+03,3.763334226129738624e+01
1.469782958984375000e+03,3.730077180054770736e+01
1.469345458984375000e+03,3.685735768211010566e+01
1.468907958984375000e+03,3.656837101909007970e+01
1.468470458984375000e+03,3.666769479596000281e+01
1.468032958984375000e+03,3.661085592981265080e+01
1.467595458984375000e+03,3.658607458243581334e+01
1.467157958984375000e+03,3.650845834092982045e+01
1.466720458984375000e+03,3.668913133030888218e+01
1.466282958984375000e+03,3.710306599607282152e+01
1.465845458984375000e+03,3.751344700583132408e+01
1.465407958984375000e+03,3.770083915552698528e+01
1.464970458984375000e+03,3.760754738979056810e+01
1.464532958984375000e+03,3.768773190611374702e+01
1.464095458984375000e+03,3.752578901472139705e+01
1.463657958984375000e+03,3.690179703986066784e+01
1.463220458984375000e+03,3.648135001265418254e+01
1.462782958984375000e+03,3.654570881886676403e+01
1.462345458984375000e+03,3.673270530329214978e+01
1.461907958984375000e+03,3.704457226960441574e+01
1.461470458984375000e+03,3.745087219682793034e+01
1.461032958984375000e+03,3.750545741386354592e+01
1.460595458984375000e+03,3.778885823215163242e+01
1.460157958984375000e+03,3.791551210349501844e+01
1.459720458984375000e+03,3.800843720370433232e+01
1.459282958984375000e+03,3.799584035148403416e+01
1.458845458984375000e+03,3.780617430109283816e+01
1.458407958984375000e+03,3.742988815897602706e+01
1.457970458984375000e+03,3.704405396922687288e+01
1.457532958984375000e+03,3.701957319681383751e+01
1.457095458984375000e+03,3.688018962087365793e+01
1.456657958984375000e+03,3.694421862802249734e+01
1.456220458984375000e+03,3.721730688600578674e+01
1.455782958984375000e+03,3.726225394911378430e+01
1.455345458984375000e+03,3.766611626739218366e+01
1.454907958984375000e+03,3.795909367632712872e+01
1.454470458984375000e+03,3.824917271632610749e+01
1.454032958984375000e+03,3.824201819264669666e+01
1.453595458984375000e+03,3.805157446548236067e+01
1.453157958984375000e+03,3.780819278106586978e+01
1.452720458984375000e+03,3.745713523482535834e+01
1.452282958984375000e+03,3.712612055898549102e+01
1.451845458984375000e+03,3.684767661953125639e+01
1.451407958984375000e+03,3.662862737755820319e+01
1.450970458984375000e+03,3.671162738861707453e+01
1.450532958984375000e+03,3.692517714066082846e+01
1.450095458984375000e+03,3.680479167193291801e+01
1.449657958984375000e+03,3.704023476315091301e+01
1.449220458984375000e+03,3.756451342032258367e+01
1.448782958984375000e+03,3.805493217240655923e+01
1.448345458984375000e+03,3.852135978053651399e+01
1.447907958984375000e+03,3.848194272973717034e+01
1.447470458984375000e+03,3.762966572641700225e+01
1.447032958984375000e+03,3.725414255128868746e+01
1.446595458984375000e+03,3.721508508489237954e+01
1.446157958984375000e+03,3.687837237473605967e+01
1.445720458984375000e+03,3.662687340338048614e+01
1.445282958984375000e+03,3.678218778065507877e+01
1.444845458984375000e+03,3.685336304042078837e+01
1.444407958984375000e+03,3.670975937626849372e+01
1.443970458984375000e+03,3.692570392943441959e+01
1.443532958984375000e+03,3.738693991475063427e+01
1.443095458984375000e+03,3.750828311036075036e+01
1.442657958984375000e+03,3.733764669689075788e+01
1.442220458984375000e+03,3.734719101522007634e+01
1.441782958984375000e+03,3.716305255780196148e+01
1.441345458984375000e+03,3.694218195944190342e+01
1.440907958984375000e+03,3.696678782870471025e+01
1.440470458984375000e+03,3.673122301476271900e+01
1.440032958984375000e+03,3.655542737883833126e+01
1.439595458984375000e+03,3.640685806313019413e+01
1.439157958984375000e+03,3.641227357731858660e+01
1.438720458984375000e+03,3.650994671468910013e+01
1.438282958984375000e+03,3.665907024566136840e+01
1.437845458984375000e+03,3.716916266054855100e+01
1.437407958984375000e+03,3.737618487199657125e+01
1.436970458984375000e+03,3.708805822751357795e+01
1.436532958984375000e+03,3.716485316313245590e+01
1.436095458984375000e+03,3.708334985596822975e+01
1.435657958984375000e+03,3.693757528684764679e+01
1.435220458984375000e+03,3.663720401495639578e+01
1.434782958984375000e+03,3.623682088798553025e+01
1.434345458984375000e+03,3.636458376014537919e+01
1.433907958984375000e+03,3.628337860816594684e+01
1.433470458984375000e+03,3.638657592011671227e+01
1.433032958984375000e+03,3.627515114233735716e+01
1.432595458984375000e+03,3.650876876121192538e+01
1.432157958984375000e+03,3.685239841983421627e+01
1.431720458984375000e+03,3.697619324026297249e+01
1.431282958984375000e+03,3.687231649938809142e+01
1.430845458984375000e+03,3.666849359799833508e+01
1.430407958984375000e+03,3.682874538919404017e+01
1.429970458984375000e+03,3.670841625123987484e+01
1.429532958984375000e+03,3.658693047684408128e+01
1.429095458984375000e+03,3.620101832832374100e+01
1.428657958984375000e+03,3.625187893438672404e+01
1.428220458984375000e+03,3.636713177182120660e+01
1.427782958984375000e+03,3.642177615117981304e+01
1.427345458984375000e+03,3.624425421829648997e+01
1.426907958984375000e+03,3.605034496721482640e+01
1.426470458984375000e+03,3.627277136029137949e+01
1.426032958984375000e+03,3.645991559096246704e+01
1.425595458984375000e+03,3.637542137944480913e+01
1.425157958984375000e+03,3.645861227692181927e+01
1.424720458984375000e+03,3.651378852117779417e+01
1.424282958984375000e+03,3.639901037752049717e+01
1.423845458984375000e+03,3.614805548042166805e+01
1.423407958984375000e+03,3.594994109175746644e+01
1.422970458984375000e+03,3.584732585208693223e+01
1.422532958984375000e+03,3.579287573883415519e+01
1.422095458984375000e+03,3.571742311952799298e+01
1.421657958984375000e+03,3.576499156928379364e+01
1.421220458984375000e+03,3.586090978896216086e+01
1.420782958984375000e+03,3.628800153020115715e+01
1.420345458984375000e+03,3.769878655276821178e+01
1.419907958984375000e+03,3.611236699134818195e+01
1.419470458984375000e+03,3.597601016408515306e+01
1.419032958984375000e+03,3.586318431414126451e+01
1.418595458984375000e+03,3.582062691154914802e+01
1.418157958984375000e+03,3.554437331220788820e+01
1.417720458984375000e+03,3.566431203354702717e+01
1.417282958984375000e+03,3.570838967234403327e+01
1.416845458984375000e+03,3.572291018053803668e+01
1.416407958984375000e+03,3.569312970469047741e+01
1.415970458984375000e+03,3.561645254594042598e+01
1.415532958984375000e+03,3.573206212160725670e+01
1.415095458984375000e+03,3.602477589874121833e+01
1.414657958984375000e+03,3.608226284602022815e+01
1.414220458984375000e+03,3.594074230831692063e+01
1.413782958984375000e+03,3.576948345337345359e+01
1.413345458984375000e+03,3.592253788811816406e+01
1.412907958984375000e+03,3.616421188124807884e+01
1.412470458984375000e+03,3.610303695959585468e+01
1.412032958984375000e+03,3.588144995680297455e+01
1.411595458984375000e+03,3.570964613880566674e+01
1.411157958984375000e+03,3.564722724877466931e+01
1.410720458984375000e+03,3.555350707778809749e+01
1.410282958984375000e+03,3.546540527050281355e+01
1.409845458984375000e+03,3.541511000251890096e+01
1.409407958984375000e+03,3.583500933783170694e+01
1.408970458984375000e+03,3.629424063244994159e+01
1.408532958984375000e+03,3.656527262427337632e+01
1.408095458984375000e+03,3.643370234378173222e+01
1.407657958984375000e+03,3.647248293000558306e+01
1.407220458984375000e+03,3.675369390476056708e+01
1.406782958984375000e+03,3.665346493943671646e+01
1.406345458984375000e+03,3.648900985437906286e+01
1.405907958984375000e+03,3.612988855428325508e+01
1.405470458984375000e+03,3.599536126439673467e+01
1.405032958984375000e+03,3.608006384066382566e+01
1.404595458984375000e+03,3.599299730969595146e+01
1.404157958984375000e+03,3.614045016370150876e+01
1.403720458984375000e+03,3.638966099495669937e+01
1.403282958984375000e+03,3.668963262724768271e+01
1.402845458984375000e+03,3.680970812553309912e+01
1.402407958984375000e+03,3.660131596811861243e+01
1.401970458984375000e+03,3.662383555787039313e+01
1.401532958984375000e+03,3.705066701709748145e+01
1.401095458984375000e+03,3.689170604852279212e+01
1.400657958984375000e+03,3.661507180275043538e+01
1.400220458984375000e+03,3.639660571420412793e+01
1.399782958984375000e+03,3.646616163168292246e+01
1.399345458984375000e+03,3.658767632667640157e+01
1.398907958984375000e+03,3.667049651431325685e+01
1.398470458984375000e+03,3.661901194351268884e+01
1.398032958984375000e+03,3.682578500188698456e+01
1.397595458984375000e+03,3.701913491729780503e+01
1.397157958984375000e+03,3.722537463059751417e+01
1.396720458984375000e+03,3.731881060938245298e+01
1.396282958984375000e+03,3.735530708732726168e+01
1.395845458984375000e+03,3.747394615701274034e+01
1.395407958984375000e+03,3.741729831439944576e+01
1.394970458984375000e+03,3.713440691723601361e+01
1.394532958984375000e+03,3.706569921657651889e+01
1.394095458984375000e+03,3.704647996375243224e+01
1.393657958984375000e+03,3.704626375759577428e+01
1.393220458984375000e+03,3.707537858631151551e+01
1.392782958984375000e+03,3.708463521045968037e+01
1.392345458984375000e+03,3.735232582221908615e+01
1.391907958984375000e+03,3.749724779600298774e+01
1.391470458984375000e+03,3.775588528665619492e+01
1.391032958984375000e+03,3.790660659376466413e+01
1.390595458984375000e+03,3.800870441371705510e+01
1.390157958984375000e+03,3.804998696870727315e+01
1.389720458984375000e+03,3.789900822939664948e+01
1.389282958984375000e+03,3.786341635352226831e+01
1.388845458984375000e+03,3.770064471350927704e+01
1.388407958984375000e+03,3.770279720823640446e+01
1.387970458984375000e+03,3.755464136816098630e+01
1.387532958984375000e+03,3.735491625194345033e+01
1.387095458984375000e+03,3.725261341684699801e+01
1.386657958984375000e+03,3.754233282514526593e+01
1.386220458984375000e+03,3.808544266567140824e+01
1.385782958984375000e+03,3.831648178433103169e+01
1.385345458984375000e+03,3.824718955940880249e+01
1.384907958984375000e+03,3.808749034152288004e+01
1.384470458984375000e+03,3.805375634712636668e+01
1.384032958984375000e+03,3.798815366903603774e+01
1.383595458984375000e+03,3.787584338627148384e+01
1.383157958984375000e+03,3.769217953647512331e+01
1.382720458984375000e+03,3.763615525901887793e+01
1.382282958984375000e+03,3.763353104945323224e+01
1.381845458984375000e+03,3.761976764880272128e+01
1.381407958984375000e+03,3.773595088562574773e+01
1.380970458984375000e+03,3.785217306006869364e+01
1.380532958984375000e+03,3.784469800096054115e+01
1.380095458984375000e+03,3.819439571475245998e+01
1.379657958984375000e+03,3.805760438234263887e+01
1.379220458984375000e+03,3.782588216144867488e+01
1.378782958984375000e+03,3.782591758984895591e+01
1.378345458984375000e+03,3.765081543851438539e+01
1.377907958984375000e+03,3.758946390687587780e+01
1.377470458984375000e+03,3.754267265345436044e+01
1.377032958984375000e+03,3.733269151428679322e+01
1.376595458984375000e+03,3.743439803420858425e+01
1.376157958984375000e+03,3.741212509036208900e+01
1.375720458984375000e+03,3.731701791574704430e+01
1.375282958984375000e+03,3.746865995020802131e+01
1.374845458984375000e+03,3.790953513844155509e+01
1.374407958984375000e+03,3.793996369504532851e+01
1.373970458984375000e+03,3.777542003850642516e+01
1.373532958984375000e+03,3.762132805133273905e+01
1.373095458984375000e+03,3.763650458717827263e+01
1.372657958984375000e+03,3.768675170993171264e+01
1.372220458984375000e+03,3.766380916563707615e+01
1.371782958984375000e+03,3.747267635427545684e+01
1.371345458984375000e+03,3.738182965267176172e+01
1.370907958984375000e+03,3.731530403214358671e+01
1.370470458984375000e+03,3.727879541852315981e+01
1.370032958984375000e+03,3.729006285996531744e+01
1.369595458984375000e+03,3.729038852113079372e+01
1.369157958984375000e+03,3.748586052561387305e+01
1.368720458984375000e+03,3.760761019158521634e+01
1.368282958984375000e+03,3.765324127861302372e+01
1.367845458984375000e+03,3.763320418403895218e+01
1.367407958984375000e+03,3.763751760853410389e+01
1.366970458984375000e+03,3.767035415157416622e+01
1.366532958984375000e+03,3.768141072279941284e+01
1.366095458984375000e+03,3.757936265475142079e+01
1.365657958984375000e+03,3.751984271797046233e+01
1.365220458984375000e+03,3.748547176501307376e+01
1.364782958984375000e+03,3.736961519414134614e+01
1.364345458984375000e+03,3.742427581727537955e+01
1.363907958984375000e+03,3.753787305606446978e+01
1.363470458984375000e+03,3.789154923065302683e+01
1.363032958984375000e+03,3.826557951296491922e+01
1.362595458984375000e+03,3.843107229562616567e+01
1.362157958984375000e+03,3.844781152343257702e+01
1.361720458984375000e+03,3.846500351743678436e+01
1.361282958984375000e+03,3.839052315159601392e+01
1.360845458984375000e+03,3.823671824144146569e+01
1.360407958984375000e+03,3.808077951461444854e+01
1.359970458984375000e+03,3.795960367104812860e+01
